Дата      ;Уровень;Уровень;Уровень;Темпер.;КСВО          ;
01.01.1997; 599   ; 599   ; 599   ;       ;14,16         ;
02.01.1997; 598   ; 598   ; 598   ;       ;14,16         ;
03.01.1997; 595   ; 595   ; 595   ;       ;14,16         ;
04.01.1997; 592   ; 592   ; 592   ;       ;14,16         ;
05.01.1997; 593   ; 593   ; 593   ;       ;14,16         ;
06.01.1997; 592   ; 592   ; 592   ;       ;14,16         ;
07.01.1997; 591   ; 591   ; 591   ;       ;14,16         ;
08.01.1997; 591   ; 591   ; 591   ;       ;14,16         ;
09.01.1997; 589   ; 589   ; 589   ;       ;14,16         ;
10.01.1997; 585   ; 585   ; 585   ;       ;14,16         ;
11.01.1997; 579   ; 579   ; 579   ;       ;14,16         ;
12.01.1997; 574   ; 574   ; 574   ;       ;14,16         ;
13.01.1997; 570   ; 570   ; 570   ;       ;14,16         ;
14.01.1997; 567   ; 567   ; 567   ;       ;14,16         ;
15.01.1997; 565   ; 565   ; 565   ;       ;14,16         ;
16.01.1997; 564   ; 564   ; 564   ;       ;14,16         ;
17.01.1997; 563   ; 563   ; 563   ;       ;14,16         ;
18.01.1997; 556   ; 556   ; 556   ;       ;14,16         ;
19.01.1997; 552   ; 552   ; 552   ;       ;14,16         ;
20.01.1997; 549   ; 549   ; 549   ;       ;14,16         ;
21.01.1997; 544   ; 544   ; 544   ;       ;16            ;
22.01.1997; 540   ; 540   ; 540   ;       ;16            ;
23.01.1997; 537   ; 537   ; 537   ;       ;16            ;
24.01.1997; 534   ; 534   ; 534   ;       ;16            ;
25.01.1997; 534   ; 534   ; 534   ;       ;16            ;
26.01.1997; 534   ; 534   ; 534   ;       ;16            ;
27.01.1997; 535   ; 535   ; 535   ;       ;16            ;
28.01.1997; 536   ; 536   ; 536   ;       ;16            ;
29.01.1997; 537   ; 537   ; 537   ;       ;16            ;
30.01.1997; 537   ; 537   ; 537   ;       ;16            ;
31.01.1997; 535   ; 535   ; 535   ;       ;16            ;
01.02.1997; 532   ; 532   ; 532   ;       ;16            ;
02.02.1997; 530   ; 530   ; 530   ;       ;16            ;
03.02.1997; 528   ; 528   ; 528   ;       ;16            ;
04.02.1997; 525   ; 525   ; 525   ;       ;16            ;
05.02.1997; 523   ; 523   ; 523   ;       ;16            ;
06.02.1997; 522   ; 522   ; 522   ;       ;16            ;
07.02.1997; 520   ; 520   ; 520   ;       ;16            ;
08.02.1997; 519   ; 519   ; 519   ;       ;16            ;
09.02.1997; 518   ; 518   ; 518   ;       ;16            ;
10.02.1997; 517   ; 517   ; 517   ;       ;16            ;
11.02.1997; 515   ; 515   ; 515   ;       ;16            ;
12.02.1997; 512   ; 512   ; 512   ;       ;16            ;
13.02.1997; 510   ; 510   ; 510   ;       ;16            ;
14.02.1997; 508   ; 508   ; 508   ;       ;16            ;
15.02.1997; 507   ; 507   ; 507   ;       ;16            ;
16.02.1997; 504   ; 504   ; 504   ;       ;16            ;
17.02.1997; 502   ; 502   ; 502   ;       ;16            ;
18.02.1997; 499   ; 499   ; 499   ;       ;16            ;
19.02.1997; 497   ; 497   ; 497   ;       ;16            ;
20.02.1997; 497   ; 497   ; 497   ;       ;16            ;
21.02.1997; 497   ; 497   ; 497   ;       ;16            ;
22.02.1997; 498   ; 498   ; 498   ;       ;16            ;
23.02.1997; 499   ; 499   ; 499   ;       ;16            ;
24.02.1997; 500   ; 500   ; 500   ;       ;16            ;
25.02.1997; 500   ; 500   ; 500   ;       ;16            ;
26.02.1997; 501   ; 501   ; 501   ;       ;16            ;
27.02.1997; 503   ; 503   ; 503   ;       ;16            ;
28.02.1997; 505   ; 505   ; 505   ;       ;16            ;
01.03.1997; 504   ; 504   ; 504   ;       ;16            ;
02.03.1997; 502   ; 502   ; 502   ;       ;16            ;
03.03.1997; 499   ; 499   ; 499   ;       ;16            ;
04.03.1997; 496   ; 496   ; 496   ;       ;16            ;
05.03.1997; 492   ; 492   ; 492   ;       ;16            ;
06.03.1997; 490   ; 490   ; 490   ;       ;16            ;
07.03.1997; 488   ; 488   ; 488   ;       ;16            ;
08.03.1997; 489   ; 489   ; 489   ;       ;16            ;
09.03.1997; 490   ; 490   ; 490   ;       ;16            ;
10.03.1997; 490   ; 490   ; 490   ;       ;16            ;
11.03.1997; 490   ; 490   ; 490   ;       ;16            ;
12.03.1997; 488   ; 488   ; 488   ;       ;16            ;
13.03.1997; 487   ; 487   ; 487   ;       ;16            ;
14.03.1997; 484   ; 484   ; 484   ;       ;16            ;
15.03.1997; 483   ; 483   ; 483   ;       ;16            ;
16.03.1997; 484   ; 484   ; 484   ;       ;16            ;
17.03.1997; 487   ; 487   ; 487   ;       ;16            ;
18.03.1997; 491   ; 491   ; 491   ;       ;16            ;
19.03.1997; 494   ; 494   ; 494   ;       ;16            ;
20.03.1997; 495   ; 495   ; 495   ;       ;16            ;
21.03.1997; 496   ; 496   ; 496   ;       ;16            ;
22.03.1997; 494   ; 494   ; 494   ;       ;16            ;
23.03.1997; 493   ; 493   ; 493   ;       ;16            ;
24.03.1997; 491   ; 491   ; 491   ;       ;16            ;
25.03.1997; 490   ; 490   ; 490   ;       ;16            ;
26.03.1997; 491   ; 491   ; 491   ;       ;15            ;
27.03.1997; 492   ; 492   ; 492   ;       ;15            ;
28.03.1997; 496   ; 496   ; 496   ;       ;15            ;
29.03.1997; 499   ; 499   ; 499   ;       ;15            ;
30.03.1997; 505   ; 505   ; 505   ;       ;15            ;
31.03.1997; 507   ; 507   ; 507   ;       ;15            ;
01.04.1997; 508   ; 508   ; 508   ;       ;15            ;
02.04.1997; 509   ; 509   ; 509   ;       ;15            ;
03.04.1997; 509   ; 509   ; 509   ;       ;15            ;
04.04.1997; 510   ; 510   ; 510   ;       ;15            ;
05.04.1997; 512   ; 512   ; 512   ;       ;15            ;
06.04.1997; 517   ; 517   ; 517   ;       ;15            ;
07.04.1997; 528   ; 528   ; 528   ;       ;15            ;
08.04.1997; 543   ; 543   ; 543   ;       ;15            ;
09.04.1997; 565   ; 565   ; 565   ;       ;15            ;
10.04.1997; 584   ; 584   ; 584   ;       ;15            ;
11.04.1997; 601   ; 601   ; 601   ;       ;15            ;
12.04.1997; 615   ; 615   ; 615   ;       ;23            ;
13.04.1997; 633   ; 633   ; 633   ;       ;23            ;
14.04.1997; 648   ; 648   ; 648   ;       ;23            ;
15.04.1997; 668   ; 668   ; 668   ;       ;23            ;
16.04.1997; 704   ; 687   ; 703   ;       ;26,25,23      ;
17.04.1997; 747   ; 723   ; 746   ;       ;26,25         ;
18.04.1997; 797   ; 775   ; 815   ;       ; 9,25         ;
19.04.1997; 771   ; 771   ; 771   ;       ; 9            ;
20.04.1997; 717   ; 717   ; 717   ;       ; 8            ;
21.04.1997; 732   ; 732   ; 732   ;       ; 8            ;
22.04.1997; 715   ; 715   ; 715   ;       ; 8            ;
23.04.1997; 698   ; 698   ; 698   ;       ; 9            ;
24.04.1997; 657   ; 657   ; 657   ;       ; 8            ;
25.04.1997; 648   ; 648   ; 648   ;       ;29            ;
26.04.1997; 648   ; 648   ; 648   ;       ;29            ;
27.04.1997; 663   ; 663   ; 663   ;       ;29            ;
28.04.1997; 688   ; 688   ; 688   ;       ;29            ;
29.04.1997; 722   ; 722   ; 722   ;       ;29            ;
30.04.1997; 748   ; 748   ; 748   ;       ;29            ;
01.05.1997; 763   ; 763   ; 763   ;       ;29            ;
02.05.1997; 776   ; 776   ; 776   ;       ;29            ;
03.05.1997; 796   ; 796   ; 796   ;       ;29            ;
04.05.1997; 798   ; 798   ; 798   ;       ;29            ;
05.05.1997; 801   ; 801   ; 801   ;       ;30            ;
06.05.1997; 785   ; 785   ; 785   ;       ;30            ;
07.05.1997; 776   ; 776   ; 776   ;       ;29            ;
08.05.1997; 763   ; 763   ; 763   ;       ;29            ;
09.05.1997; 752   ; 752   ; 752   ;       ;29            ;
10.05.1997; 740   ; 740   ; 740   ;       ;29            ;
11.05.1997; 726   ; 726   ; 726   ;       ;29            ;
12.05.1997; 716   ; 716   ; 716   ;       ;29            ;
13.05.1997; 706   ; 706   ; 706   ;       ;29            ;
14.05.1997; 697   ; 697   ; 697   ;       ;29            ;
15.05.1997; 692   ; 692   ; 692   ;       ;29            ;
16.05.1997; 688   ; 688   ; 688   ;       ;29            ;
17.05.1997; 682   ; 682   ; 682   ;       ;29            ;
18.05.1997; 687   ; 687   ; 687   ;       ;29            ;
19.05.1997; 688   ; 688   ; 688   ;       ;29            ;
20.05.1997; 690   ; 690   ; 690   ;       ;29            ;
21.05.1997; 696   ; 696   ; 696   ;       ;29            ;
22.05.1997; 706   ; 706   ; 706   ;       ;29            ;
23.05.1997; 723   ; 723   ; 723   ;       ;29            ;
24.05.1997; 738   ; 738   ; 738   ;       ;29            ;
25.05.1997; 745   ; 745   ; 745   ;       ;29            ;
26.05.1997; 756   ; 756   ; 756   ;       ;29            ;
27.05.1997; 773   ; 773   ; 773   ;       ;29            ;
28.05.1997; 809   ; 809   ; 809   ;       ;29            ;
29.05.1997; 846   ; 846   ; 846   ;       ;29            ;
30.05.1997; 873   ; 873   ; 873   ;       ;29            ;
31.05.1997; 885   ; 885   ; 885   ;       ;29            ;
01.06.1997; 895   ; 895   ; 895   ;       ;29            ;
02.06.1997; 897   ; 897   ; 897   ;       ;29            ;
03.06.1997; 888   ; 888   ; 888   ;       ;29            ;
04.06.1997; 870   ; 870   ; 870   ;       ;29            ;
05.06.1997; 849   ; 849   ; 849   ;       ;29            ;
06.06.1997; 827   ; 827   ; 827   ;       ;29            ;
07.06.1997; 811   ; 811   ; 811   ;       ;29            ;
08.06.1997; 799   ; 799   ; 799   ;       ;29            ;
09.06.1997; 796   ; 796   ; 796   ;       ;30            ;
10.06.1997; 793   ; 793   ; 793   ;       ;29            ;
11.06.1997; 791   ; 791   ; 791   ;       ;29            ;
12.06.1997; 791   ; 791   ; 791   ;       ;29            ;
13.06.1997; 800   ; 800   ; 800   ;       ;29            ;
14.06.1997; 811   ; 811   ; 811   ;       ;29            ;
15.06.1997; 824   ; 824   ; 824   ;       ;29            ;
16.06.1997; 832   ; 832   ; 832   ;       ;29            ;
17.06.1997; 838   ; 838   ; 838   ;       ;29            ;
18.06.1997; 839   ; 839   ; 839   ;       ;29            ;
19.06.1997; 835   ; 835   ; 835   ;       ;29            ;
20.06.1997; 828   ; 828   ; 828   ;       ;29            ;
21.06.1997; 823   ; 823   ; 823   ;       ;29            ;
22.06.1997; 823   ; 823   ; 823   ;       ;29            ;
23.06.1997; 824   ; 824   ; 824   ;       ;29            ;
24.06.1997; 826   ; 826   ; 826   ;       ;29            ;
25.06.1997; 827   ; 827   ; 827   ;       ;29            ;
26.06.1997; 823   ; 823   ; 823   ;       ;29            ;
27.06.1997; 813   ; 813   ; 813   ;       ;29            ;
28.06.1997; 797   ; 797   ; 797   ;       ;29            ;
29.06.1997; 781   ; 781   ; 781   ;       ;29            ;
30.06.1997; 770   ; 770   ; 770   ;       ;29            ;
01.07.1997; 762   ; 762   ; 762   ;       ;29            ;
02.07.1997; 759   ; 759   ; 759   ;       ;29            ;
03.07.1997; 759   ; 759   ; 759   ;       ;29            ;
04.07.1997; 760   ; 760   ; 760   ;       ;29            ;
05.07.1997; 760   ; 760   ; 760   ;       ;29            ;
06.07.1997; 762   ; 762   ; 762   ;       ;29            ;
07.07.1997; 764   ; 764   ; 764   ;       ;29            ;
08.07.1997; 774   ; 774   ; 774   ;       ;29            ;
09.07.1997; 781   ; 781   ; 781   ;       ;29            ;
10.07.1997; 788   ; 788   ; 788   ;       ;29            ;
11.07.1997; 793   ; 793   ; 793   ;       ;29            ;
12.07.1997; 800   ; 800   ; 800   ;       ;29            ;
13.07.1997; 807   ; 807   ; 807   ;       ;29            ;
14.07.1997; 815   ; 815   ; 815   ;       ;29            ;
15.07.1997; 817   ; 817   ; 817   ;       ;29            ;
16.07.1997; 815   ; 815   ; 815   ;       ;29            ;
17.07.1997; 807   ; 807   ; 807   ;       ;29            ;
18.07.1997; 804   ; 804   ; 804   ;       ;29            ;
19.07.1997; 804   ; 804   ; 804   ;       ;29            ;
20.07.1997; 802   ; 802   ; 802   ;       ;29            ;
21.07.1997; 799   ; 799   ; 799   ;       ;29            ;
22.07.1997; 795   ; 795   ; 795   ;       ;29            ;
23.07.1997; 792   ; 792   ; 792   ;       ;29            ;
24.07.1997; 788   ; 788   ; 788   ;       ;29            ;
25.07.1997; 781   ; 781   ; 781   ;       ;29            ;
26.07.1997; 772   ; 772   ; 772   ;       ;29            ;
27.07.1997; 765   ; 765   ; 765   ;       ;29            ;
28.07.1997; 760   ; 760   ; 760   ;       ;29            ;
29.07.1997; 758   ; 758   ; 758   ;       ;29            ;
30.07.1997; 752   ; 752   ; 752   ;       ;29            ;
31.07.1997; 743   ; 743   ; 743   ;       ;29            ;
01.08.1997; 727   ; 727   ; 727   ;       ;29            ;
02.08.1997; 712   ; 712   ; 712   ;       ;29            ;
03.08.1997; 707   ; 707   ; 707   ;       ;29            ;
04.08.1997; 713   ; 713   ; 713   ;       ;29            ;
05.08.1997; 719   ; 719   ; 719   ;       ;29            ;
06.08.1997; 731   ; 731   ; 731   ;       ;29            ;
07.08.1997; 752   ; 752   ; 752   ;       ;29            ;
08.08.1997; 773   ; 773   ; 773   ;       ;29            ;
09.08.1997; 789   ; 789   ; 789   ;       ;29            ;
10.08.1997; 806   ; 806   ; 806   ;       ;29            ;
11.08.1997; 822   ; 822   ; 822   ;       ;29            ;
12.08.1997; 831   ; 831   ; 831   ;       ;29            ;
13.08.1997; 842   ; 842   ; 842   ;       ;29            ;
14.08.1997; 855   ; 855   ; 855   ;       ;29            ;
15.08.1997; 868   ; 868   ; 868   ;       ;29            ;
16.08.1997; 878   ; 878   ; 878   ;       ;29            ;
17.08.1997; 887   ; 887   ; 887   ;       ;29            ;
18.08.1997; 896   ; 896   ; 896   ;       ;29            ;
19.08.1997; 898   ; 898   ; 898   ;       ;29            ;
20.08.1997; 894   ; 894   ; 894   ;       ;29            ;
21.08.1997; 887   ; 887   ; 887   ;       ;29            ;
22.08.1997; 881   ; 881   ; 881   ;       ;29            ;
23.08.1997; 890   ; 890   ; 890   ;       ;29            ;
24.08.1997; 896   ; 896   ; 896   ;       ;29            ;
25.08.1997; 908   ; 908   ; 908   ;       ;29            ;
26.08.1997; 926   ; 926   ; 926   ;       ;29            ;
27.08.1997; 945   ; 945   ; 945   ;       ;29            ;
28.08.1997; 959   ; 959   ; 959   ;       ;29            ;
29.08.1997; 972   ; 972   ; 972   ;       ;30            ;
30.08.1997; 985   ; 985   ; 985   ;       ;29            ;
31.08.1997; 991   ; 991   ; 991   ;       ;29            ;
01.09.1997;1001   ;1001   ;1001   ;       ;29            ;
02.09.1997;1005   ;1005   ;1005   ;       ;29            ;
03.09.1997;1008   ;1008   ;1008   ;       ;29            ;
04.09.1997;1005   ;1005   ;1005   ;       ;29            ;
05.09.1997;1001   ;1001   ;1001   ;       ;29            ;
06.09.1997; 997   ; 997   ; 997   ;       ;29            ;
07.09.1997; 992   ; 992   ; 992   ;       ;29            ;
08.09.1997; 981   ; 981   ; 981   ;       ;29            ;
09.09.1997; 973   ; 973   ; 973   ;       ;29            ;
10.09.1997; 965   ; 965   ; 965   ;       ;30            ;
11.09.1997; 956   ; 956   ; 956   ;       ;29            ;
12.09.1997; 943   ; 943   ; 943   ;       ;29            ;
13.09.1997; 936   ; 936   ; 936   ;       ;29            ;
14.09.1997; 936   ; 936   ; 936   ;       ;29            ;
15.09.1997; 932   ; 932   ; 932   ;       ;29            ;
16.09.1997; 926   ; 926   ; 926   ;       ;29            ;
17.09.1997; 914   ; 914   ; 914   ;       ;29            ;
18.09.1997; 903   ; 903   ; 903   ;       ;29            ;
19.09.1997; 893   ; 893   ; 893   ;       ;29            ;
20.09.1997; 888   ; 888   ; 888   ;       ;29            ;
21.09.1997; 878   ; 878   ; 878   ;       ;29            ;
22.09.1997; 873   ; 873   ; 873   ;       ;29            ;
23.09.1997; 867   ; 867   ; 867   ;       ;29            ;
24.09.1997; 864   ; 864   ; 864   ;       ;29            ;
25.09.1997; 858   ; 858   ; 858   ;       ;29            ;
26.09.1997; 853   ; 853   ; 853   ;       ;29            ;
27.09.1997; 848   ; 848   ; 848   ;       ;29            ;
28.09.1997; 840   ; 840   ; 840   ;       ;29            ;
29.09.1997; 831   ; 831   ; 831   ;       ;29            ;
30.09.1997; 817   ; 817   ; 817   ;       ;29            ;
01.10.1997; 804   ; 804   ; 804   ;       ;29            ;
02.10.1997; 791   ; 791   ; 791   ;       ;29            ;
03.10.1997; 783   ; 783   ; 783   ;       ;29            ;
04.10.1997; 772   ; 772   ; 772   ;       ;29            ;
05.10.1997; 760   ; 760   ; 760   ;       ;29            ;
06.10.1997; 746   ; 746   ; 746   ;       ;29            ;
07.10.1997; 737   ; 737   ; 737   ;       ;30            ;
08.10.1997; 727   ; 727   ; 727   ;       ;29            ;
09.10.1997; 717   ; 717   ; 717   ;       ;29            ;
10.10.1997; 713   ; 713   ; 713   ;       ;29            ;
11.10.1997; 710   ; 710   ; 710   ;       ;29            ;
12.10.1997; 706   ; 706   ; 706   ;       ;29            ;
13.10.1997; 699   ; 699   ; 699   ;       ;29            ;
14.10.1997; 692   ; 692   ; 692   ;       ;29            ;
15.10.1997; 683   ; 683   ; 683   ;       ;29            ;
16.10.1997; 675   ; 675   ; 675   ;       ;29            ;
17.10.1997; 668   ; 668   ; 668   ;       ;29            ;
18.10.1997; 660   ; 660   ; 660   ;       ;29            ;
19.10.1997; 654   ; 654   ; 654   ;       ;29            ;
20.10.1997; 646   ; 646   ; 646   ;       ;29            ;
21.10.1997; 643   ; 643   ; 643   ;       ;30            ;
22.10.1997; 641   ; 641   ; 641   ;       ;30            ;
23.10.1997; 641   ; 641   ; 641   ;       ;29            ;
24.10.1997; 641   ; 641   ; 641   ;       ;29            ;
25.10.1997; 641   ; 641   ; 641   ;       ;29            ;
26.10.1997; 641   ; 641   ; 641   ;       ;29            ;
27.10.1997; 640   ; 640   ; 640   ;       ;29            ;
28.10.1997; 637   ; 637   ; 637   ;       ;29            ;
29.10.1997; 634   ; 634   ; 634   ;       ;29            ;
30.10.1997; 633   ; 633   ; 633   ;       ;29            ;
31.10.1997; 627   ; 627   ; 627   ;       ;29            ;
01.11.1997; 622   ; 622   ; 622   ;       ;29            ;
02.11.1997; 613   ; 613   ; 613   ;       ;29            ;
03.11.1997; 605   ; 605   ; 605   ;       ;29            ;
04.11.1997; 598   ; 598   ; 598   ;       ;29            ;
05.11.1997; 590   ; 590   ; 590   ;       ;29            ;
